X,Y
36.2737516685047,33.5155227983341
37.3951631721099,36.1468966526724
37.4400249906257,33.4524830569964
38.2092845284947,34.4648069776874
37.3426986736752,35.3098363790663
35.9909304441849,35.5807795714786
36.570879485747,35.8576971447381
40.5575557152234,36.4275182463738
40.295113075753,35.2009806690598
36.0763831806897,34.9511845955119
38.9205860509145,36.0230357992692
36.1116133605409,32.8302172811554
36.894840918741,32.7555548032356
35.7970327826735,33.0170920052317
