X,Y
38.1265,36.724699
38.156301,36.675726
38.112931,36.861432
38.116938,36.771672
38.034707,36.834583
38.115236,36.690051
38.223789,36.712773
38.136468,36.718548
38.189455,36.731287
38.139418,36.759444
38.124472,36.793728
38.107088,36.830709
38.142775,36.872912
38.242063,36.695085
38.222604,36.699251
38.185198,36.700249
38.123156,36.702711
38.176945,36.751593
38.215773,36.780354
38.085307,36.807228
38.129125,36.812325
38.059157,36.837335
38.222938,36.29142
38.190193,36.357482
38.28841,36.422837
38.529433,36.662733
38.629562,36.56421
38.554561,36.690428
38.599301,36.483998
38.645015,36.623702
38.627264,36.418841
38.314562,36.337419
38.360705,36.6335
38.600258,36.341648
38.361395,36.583901
38.569351,36.358883
38.320138,36.413124
38.48581,36.560398
38.194774,36.679418
38.591352,36.556659
38.633215,36.47272
38.622313,36.453786
38.274529,36.681334
38.5027,36.343525
38.692892,36.641511
38.533931,36.490674
38.4348,36.360878
38.395078,36.333686
38.445394,36.537146
38.32952,36.339592
38.419927,36.394
38.238899,36.640579
38.442591,36.626675
38.613531,36.595857
38.28001,36.492893
38.584493,36.329711
38.363945,36.5163
38.262308,36.636366
38.315913,36.513692
38.332844,36.465653
38.565956,36.469975
38.284607,36.367366
38.58471,36.439114
38.632813,36.573569
38.416282,36.522528
38.629298,36.682663
38.4635,36.586798
38.612483,36.57521
38.259578,36.653135
38.218751,36.641292
38.492328,36.250242
38.523683,36.491214
38.290073,36.62873
38.300936,36.585929
38.299293,36.676711
38.51039,36.501941
38.572406,36.640472
38.287871,36.517956
38.42317,36.616621
38.667803,36.595413
38.355871,36.462646
38.359084,36.382909
38.260584,36.415931
38.388261,36.64219
38.23563,36.399945
38.246474,36.401203
38.540391,36.470636
38.278116,36.698775
38.370342,36.69947
38.236676,36.673809
38.649125,36.523909
38.567951,36.455555
38.454835,36.426033
38.413709,36.56095
38.675866,36.628577
38.348621,36.631427
38.411326,36.535647
38.620443,36.530485
38.352259,36.276799
38.499709,36.672373
38.415416,36.695635
38.302284,36.453204
38.38263,36.710395
38.293651,36.728196
38.308057,36.620285
38.328555,36.487214
38.304721,36.536716
38.39622,36.416488
38.280544,36.559639
38.490423,36.613994
38.305893,36.496113
38.526136,36.574523
38.521296,36.449974
38.396071,36.610383
38.33237,36.639381
38.313359,36.371356
38.338588,36.66254
38.578352,36.499709
38.393138,36.496829
38.378679,36.611035
38.549339,36.611283
38.463757,36.520723
38.348605,36.542908
38.405763,36.188167
38.394593,36.215491
38.375017,36.229547
38.523738,36.242631
38.497366,36.253243
38.512823,36.297296
38.557628,36.308868
38.20021,36.321006
38.532692,36.321286
38.564574,36.330776
38.262145,36.343673
38.548456,36.358266
38.4821,36.360289
38.501192,36.371728
38.291278,36.395014
38.408148,36.403496
38.373715,36.422433
38.423125,36.427035
38.449422,36.452772
38.644457,36.473656
38.307905,36.482687
38.411046,36.48411
38.357612,36.490752
38.43329,36.507742
38.563491,36.515189
38.660454,36.518562
38.369268,36.563756
38.384705,36.570044
38.300429,36.571652
38.508105,36.582443
38.645353,36.589664
38.523749,36.590086
38.405259,36.594429
38.332715,36.595944
38.431767,36.602902
38.365287,36.606066
38.653099,36.606129
38.256755,36.615648
38.520316,36.637821
38.640633,36.643339
38.426601,36.659214
38.348609,36.670037
38.46949,36.676476
38.441209,36.677507
38.625465,36.67764
38.381239,36.688141
38.431346,36.183799
38.390563,36.256349
38.408962,36.280938
38.307746,36.288668
38.618572,36.289713
38.384559,36.294217
38.244627,36.296694
38.320177,36.299027
38.461018,36.30652
38.401169,36.307441
38.277722,36.307584
38.57711,36.31903
38.33782,36.324636
38.407648,36.346129
38.59942,36.36098
38.623029,36.362786
38.472274,36.365893
38.20389,36.383101
38.457449,36.384556
38.39138,36.44332
38.646587,36.461642
38.627069,36.502944
38.317184,36.560912
38.574033,36.570986
38.664513,36.582396
38.384568,36.589912
38.375258,36.601281
38.337565,36.606102
38.40823,36.608618
38.287689,36.611413
38.329664,36.619107
38.310784,36.639296
38.352724,36.642167
38.313338,36.646245
38.295249,36.65126
38.388776,36.66383
38.208613,36.673388
38.60031,36.692
37.421231,36.152562
37.419009,36.182567
37.312791,36.145052
37.278913,36.091741
37.362508,36.184415
37.353761,36.158856
37.411565,35.958367
37.541249,35.997588
37.475021,36.040419
37.384672,36.176535
37.295868,36.098942
37.397913,36.159159
37.518522,36.009556
37.339201,36.122363
37.531248,35.959504
37.454071,35.992775
37.455879,35.950348
37.4429,35.940186
37.28248,36.107975
37.307148,36.041128
37.481263,36.030292
37.259728,36.105813
37.224402,36.052019
37.442672,36.130692
37.550012,35.975518
37.445852,36.049675
37.465501,35.931524
37.357517,36.01835
37.427317,36.160996
37.411258,36.137236
37.369106,36.08315
37.44305,36.110904
37.406898,35.98608
37.449183,35.970808
37.511753,35.997068
37.438799,35.997374
37.4825,36.008294
37.513532,35.928899
37.379062,36.161731
37.455371,36.116446
37.460265,36.098286
37.402027,36.121231
37.367557,36.097978
37.398265,36.133517
37.392072,36.145146
37.411922,36.14866
37.331703,36.020635
37.472362,36.1078
37.644275,35.832293
37.45665,35.811253
37.466924,35.765973
37.46268,35.821889
37.551852,35.851367
37.499849,35.783891
37.41627,35.706696
37.58345,35.884552
37.413938,35.754361
37.511969,35.840673
37.698497,35.819083
37.57335,35.858925
37.468349,35.791774
37.544559,35.810958
37.491718,35.80697
37.624977,35.785219
37.49164,35.821227
37.595439,35.767676
37.515227,35.820608
37.541571,35.827142
37.494778,35.832732
37.461481,35.59007
37.447126,35.625335
37.507225,35.639442
37.607527,35.657693
37.525802,35.67801
37.620589,35.709744
37.47012,35.727984
37.446918,35.734927
37.573159,35.73839
37.490829,35.748104
37.670367,35.749584
37.452029,35.75486
37.587774,35.755269
37.677565,35.777398
37.516456,35.795779
37.595677,35.796749
37.63063,35.810517
37.673807,35.813117
37.579106,35.819342
37.589765,35.832377
37.60827,35.832782
37.668703,35.8332
37.692364,35.836353
37.539902,35.854632
37.312763,36.012249
37.314247,35.893794
37.32062,36.007685
37.364096,35.980702
37.296588,35.972739
37.263522,36.028814
37.262014,36.043274
37.366064,35.959807
37.293826,35.928288
37.341661,35.908677
37.335684,35.954532
37.303256,35.99649
37.295705,35.907821
37.265813,35.912699
37.341868,35.923167
37.331146,36.004504
37.326339,35.928944
37.365895,35.931403
37.372268,35.908951
37.463479,35.869309
37.41642,35.923845
37.435774,35.918257
37.477271,35.894578
37.43925,35.899939
37.4627,35.896166
37.433734,35.883461
37.488377,35.880551
37.469582,35.851962
37.40566,35.929612
37.410932,35.90251
37.396527,35.863496
37.454257,35.911387
37.426637,35.835149
37.352646,35.828778
37.426261,35.812822
37.368435,35.795569
37.395407,35.907747
37.409816,35.890405
37.363887,35.88383
37.518983,35.900986
37.399495,35.813604
37.376478,35.831533
37.337707,35.832552
37.445935,35.868691
37.380959,35.762761
37.39157,35.79333
37.452712,35.841025
37.406735,35.842538
37.391902,35.881085
37.360358,35.92693
38.010187,36.741932
37.910464,36.652226
37.956526,36.802983
37.894322,36.776386
37.957375,36.704145
38.053253,36.679739
37.917531,36.789031
37.807168,36.750746
37.955411,36.662031
37.842345,36.764691
38.07055,36.662796
38.01034,36.767777
38.015431,36.671482
38.027347,36.79995
38.009919,36.814478
37.913378,36.687343
37.929728,36.763291
38.033053,36.715127
37.891563,36.703113
37.883209,36.649449
37.981633,36.640614
37.923675,36.739442
38.056938,36.650104
37.994136,36.782189
38.015339,36.631984
37.94126,36.732358
37.889603,36.74234
37.973005,36.609758
37.983243,36.677139
37.975333,36.721991
37.949921,36.775571
38.032717,36.637334
37.958645,36.685943
37.996019,36.687694
38.047653,36.703448
37.693478,36.737501
37.850008,36.71075
37.710864,36.611898
37.737925,36.598975
37.687651,36.593668
37.822845,36.720781
37.794168,36.722289
37.697179,36.573502
37.755601,36.677126
37.861461,36.733858
37.706819,36.726668
37.72308,36.578262
37.65874,36.722324
37.803592,36.703918
37.850228,36.657159
37.847571,36.731714
37.672444,36.688905
37.784445,36.672763
37.779191,36.729807
37.738026,36.629731
37.679793,36.662323
37.72838,36.68906
37.670629,36.637889
37.658117,36.655746
37.796572,36.67538
37.722824,36.644092
37.736396,36.699255
37.703957,36.560953
37.762574,36.659992
37.700135,36.679608
37.846874,36.697579
37.682247,36.700246
37.777294,36.701469
37.767516,36.711893
37.726196,36.717167
37.870353,36.679599
36.216111,33.324514
36.3783,33.306893
36.364912,33.203615
36.311952,33.371625
36.243652,33.324336
36.384401,33.334261
36.230299,33.331205
36.224435,33.309243
36.172347,33.234504
36.163009,33.26593
36.159083,33.334136
36.245488,33.357927
36.203217,33.332532
36.37401,33.218962
36.347859,33.374204
36.306208,33.279746
36.196538,33.232822
36.31496,33.232825
36.160382,33.363557
36.197958,33.359143
36.332119,33.210787
36.205494,33.351354
36.370604,33.234172
36.17632,33.392101
36.183471,33.279331
36.285742,33.296605
36.349364,33.469102
36.324914,33.441129
36.332889,33.422085
36.337336,33.474549
36.320324,33.424256
36.355837,33.430906
36.369925,33.398859
36.340613,33.446639
36.329572,33.470863
36.287341,33.436432
36.320973,33.46436
36.372082,33.38472
36.344707,33.430138
36.350385,33.41616
36.348317,33.487657
36.397651,33.445238
36.380014,33.440326
36.401683,33.48334
36.374449,33.48403
36.419846,33.467297
36.403967,33.416184
36.425256,33.437646
36.396847,33.491872
36.441607,33.475707
36.426637,33.450092
36.404742,33.458465
36.399218,33.514701
36.36319,33.518617
36.384066,33.518072
36.350048,33.513396
36.386048,33.527374
36.385695,33.506302
36.40046,33.537935
36.372082,33.512618
36.42096,33.506603
36.420165,33.527032
36.355671,33.52732
36.366962,33.538973
36.186407,33.570438
36.217104,33.562317
36.195182,33.588054
36.231426,33.567361
36.198804,33.604714
36.191397,33.539515
36.217344,33.548198
36.47273,33.557986
36.430537,33.595205
36.515782,33.604431
36.45908,33.547371
36.484623,33.56614
36.440946,33.558296
36.485398,33.583652
36.434516,33.649783
36.447667,33.576862
36.404592,33.570572
36.52676,33.56192
36.511882,33.634099
36.462815,33.597686
36.475052,33.527427
36.523128,33.588544
36.484746,33.60858
36.358095,33.581147
36.371184,33.564335
36.386341,33.544967
36.400542,33.550315
37.688086,33.780075
38.66663,33.315996
37.817679,32.858003
38.289775,33.454173
36.691021,33.644086
36.703719,33.571258
36.442578,33.482272
36.601664,33.484251
36.529244,33.528237
36.458435,33.522415
36.542102,33.485094
36.449662,33.489763
36.516441,33.470595
36.497224,33.495239
36.485521,33.510552
36.5152,33.51031
36.563795,33.503242
36.501207,33.466113
36.501527,33.480987
36.464746,33.514209
36.536424,33.515995
36.521396,33.496856
36.443286,33.511156
36.466961,33.452082
36.462133,33.463993
36.470253,33.494732
36.687298,33.439135
36.422103,33.494826
36.488967,33.516464
36.474518,33.476252
36.466934,33.435597
36.542657,33.315598
36.453409,33.400181
36.546311,33.360295
36.424482,33.376559
36.499172,33.369968
36.442879,33.406814
36.491359,33.426847
36.447194,33.351256
36.472546,33.442111
36.425862,33.406072
36.601104,33.404241
36.559484,33.44812
36.543591,33.406287
36.550795,33.436944
36.500468,33.446891
36.530512,33.737334
36.596616,33.738089
36.641706,33.742085
36.813616,33.872666
36.739822,33.806795
36.766776,33.847892
36.557881,33.816996
36.508167,33.820889
36.500711,33.778422
36.546741,33.843976
36.706381,33.747236
36.311829,33.604157
36.322089,33.699025
36.247695,33.662495
36.262404,33.620088
36.297703,33.643025
36.400357,33.637579
36.297791,33.577564
36.428108,33.686529
36.463259,33.741616
36.369886,33.692126
36.477785,33.71169
36.3788,33.668766
36.445831,33.813629
36.412085,33.805539
36.393372,33.783326
36.390573,33.755987
36.421849,33.79977
36.66741,33.989397
36.559977,33.999978
36.561945,33.884975
36.618902,33.944931
36.659408,33.968262
36.414544,33.86503
36.483774,33.907853
36.731281,34.023724
36.662845,34.022646
36.695706,33.924776
36.583947,34.029311
36.687449,33.879183
36.772412,34.098322
36.845325,34.171625
36.660894,34.083067
36.748622,34.156255
36.10237,33.725157
36.10609,33.626662
36.02459,33.655095
36.060784,33.653194
36.114429,33.627623
36.12636,33.725537
36.118352,33.619092
35.979892,33.652005
36.092189,33.587741
36.011306,33.737539
36.134145,33.554275
36.006796,33.694443
36.006851,33.670728
36.18622,33.654546
36.154219,33.616527
36.136067,33.603941
36.12341,33.609428
36.181839,33.615025
36.141435,33.611019
36.191479,33.610728
36.106276,33.701055
36.096288,33.690051
36.11879,33.668252
36.135107,33.772953
36.15695,33.811147
36.246332,33.838147
36.013241,33.573832
35.90049,33.385678
36.040435,33.446656
36.05955,33.537105
36.162733,33.43353
36.129481,33.400344
36.144853,33.421806
36.099545,33.509531
35.937248,33.40504
35.973645,33.514386
36.145066,33.535549
36.12766,33.521059
35.879787,33.366149
36.119773,33.37641
35.966281,33.418817
36.067553,33.528265
36.094818,33.356871
36.081303,33.43866
36.053182,33.479248
35.911673,33.356142
35.933671,33.374276
35.978084,33.284632
35.910762,33.264597
35.941377,33.354247
35.879039,33.314029
35.927306,33.38931
35.968052,33.308252
35.92125,33.308662
35.979142,33.310347
36.102095,33.309043
36.024383,33.233294
35.967738,33.252719
35.972053,33.233422
36.055284,33.28832
36.082503,33.293305
36.067572,33.18663
36.001342,33.324641
36.061991,33.215291
35.998759,33.364423
36.058757,33.309847
36.016497,33.2795
36.006179,33.183825
35.978886,33.35993
35.973271,33.206955
36.098575,33.267078
35.989348,33.21513
35.997543,33.281169
35.994606,33.263475
36.239669,33.457041
36.191788,33.459196
36.244638,33.436345
36.218626,33.423901
36.303042,33.457933
36.667828,34.664643
36.663335,34.681062
36.820508,34.655052
36.647956,34.645697
36.739163,34.803397
36.88136,34.613849
36.761056,34.655405
36.827647,34.636544
36.68054,34.834573
36.854355,34.653269
36.711626,34.8008
36.759664,34.818778
36.842792,34.703746
36.637006,34.672511
36.854116,34.680899
36.67492,34.63957
36.648218,34.772519
36.89207,34.682832
36.696453,34.780412
36.797169,34.794547
36.681221,34.785773
36.853071,34.706953
36.773219,34.724375
36.74424,34.813023
36.719731,34.729961
36.893147,34.624629
36.690254,34.773316
36.634287,34.685378
36.79984,34.633372
36.735045,34.664043
36.687087,34.799577
36.757135,34.703085
36.775426,34.806937
36.690711,34.685177
36.627271,34.647012
36.669954,34.716105
36.742194,34.790451
36.89643,34.647296
36.776913,34.766485
36.727853,34.819341
36.674926,34.822661
36.717677,34.809641
36.658729,34.812796
36.790791,34.82538
36.638907,34.80367
36.564913,34.794362
36.523811,34.874669
36.477752,34.801996
36.547116,34.808329
36.531721,34.805148
36.462246,34.804951
36.468058,34.876956
36.493276,34.913367
36.574664,34.883188
36.571739,34.83841
36.609446,34.812283
36.620684,34.835891
36.478128,34.813188
36.626496,34.800048
36.590305,34.814164
36.499871,34.79786
36.49615,34.893994
36.598527,34.795489
36.501257,34.810092
36.546498,34.84581
36.544112,34.830579
36.657727,34.830262
36.634065,34.786856
36.541043,34.720607
36.560276,34.658962
36.62327,34.784615
36.581612,34.668355
36.522692,34.708949
36.567821,34.752681
36.52595,34.754924
36.646889,34.696729
36.48138,34.70004
36.519834,34.674304
36.488446,34.720657
36.620594,34.678488
36.523034,34.727376
36.592043,34.720322
36.645326,34.707217
36.542701,34.650527
36.494844,34.736208
36.566297,34.774352
36.558023,34.701492
36.626233,34.752894
36.637852,34.730318
36.609029,34.706606
36.500924,34.785478
36.552521,34.735608
36.650815,34.713682
36.528714,34.782041
36.636352,34.694354
36.511842,34.772874
36.558138,34.68836
36.466385,34.680899
36.596348,34.758816
36.530531,34.757704
36.493957,34.761635
36.484497,34.64462
36.461477,34.656651
36.493127,34.654458
36.583752,34.664882
36.570967,34.696793
36.886416,34.77381
36.879252,34.811172
36.881837,34.863399
36.880728,34.859578
36.903444,34.89275
36.861406,34.874855
36.927887,34.841226
36.946299,34.792403
36.923681,34.786359
36.851459,34.833956
36.856307,34.798894
36.952577,34.808573
36.922785,34.774987
36.917477,34.905942
36.919337,34.873962
36.969096,34.778737
36.932495,34.721267
36.875458,34.885861
36.917608,34.891622
37.13681,34.525364
37.020645,34.572857
37.136304,34.645218
37.186075,34.594729
37.169758,34.565815
37.024036,34.607415
36.972187,34.648447
37.232769,34.662756
37.027207,34.63787
37.04813,34.54111
37.009102,34.595959
37.279864,34.582324
37.099112,34.686852
37.091225,34.521545
36.953687,34.684598
36.928981,34.648652
37.05676,34.622826
37.085975,34.60282
36.947775,34.618247
37.11106,34.69127
36.945535,34.661262
37.284927,34.657156
37.07864,34.655453
37.230371,34.535782
37.172633,34.625437
37.337469,34.681417
36.830119,34.542356
36.916989,34.539401
36.83821,34.571589
37.012787,34.448959
36.972641,34.52169
36.969929,34.580928
36.831446,34.587116
36.820996,34.525602
37.038293,34.487375
36.873875,34.409689
36.912839,34.51946
36.943571,34.455127
36.896595,34.574113
36.983154,34.416742
36.993805,34.527704
36.808867,34.55911
36.877337,34.47256
36.946893,34.49444
36.867384,34.508012
36.890918,34.455509
37.019051,34.415585
37.674433,34.550935
37.237253,34.226458
37.211412,34.059321
37.617799,34.227739
37.506338,34.51933
37.075621,34.268698
37.091981,34.312015
37.15136,34.395236
37.039322,34.24398
37.025303,34.289843
36.770538,34.258941
36.83935,34.399149
36.778249,34.493904
36.776153,34.559491
36.82354,34.446729
36.741435,34.540449
36.759572,34.410725
36.903333,34.253136
36.925054,34.313757
36.374008,34.86392
36.421624,34.819458
36.512019,34.835925
36.458454,34.843442
36.490853,34.83351
36.400847,34.825889
36.453777,34.858703
36.408851,34.847603
36.506597,34.853293
36.334373,34.877453
36.466574,34.773112
36.343716,34.844008
36.372968,34.814147
36.423373,34.777417
36.392499,34.763219
36.474332,34.783755
36.394043,34.740449
36.302171,34.886706
36.272264,34.877902
36.39219,34.785756
36.460449,34.745848
36.329501,34.849849
36.297857,34.872165
36.463434,34.714935
36.41324,34.798774
36.447927,34.810923
36.441902,34.798176
36.593991,34.600488
36.558574,34.452582
36.678281,34.57622
36.569162,34.43574
36.452926,34.584085
36.669466,34.517999
36.480192,34.606577
36.41754,34.577054
36.519639,34.494565
36.536933,34.557186
36.571117,34.591553
36.64383,34.604324
36.499629,34.526455
36.577487,34.624539
36.484879,34.509502
36.578105,34.457355
36.719539,34.581233
36.475832,34.508827
36.473427,34.538737
36.575112,34.473723
36.422251,34.548162
36.712309,34.57005
36.613595,34.553061
36.545654,34.431458
36.469149,34.524289
36.546727,34.474398
36.506338,34.529464
36.462247,34.572465
36.447389,34.570966
36.57991,34.509591
36.51188,34.507266
36.370679,34.518611
36.72172,34.604306
36.42542,34.534001
36.630719,34.481561
36.526527,34.52136
36.480049,34.591113
36.416217,34.599815
36.49169,34.564643
36.670029,34.562789
36.469851,34.518186
36.477798,34.484618
36.499699,34.517039
36.468303,34.623636
36.507634,34.483906
36.553188,34.600369
36.520999,34.572059
36.497397,34.459948
36.597204,34.621395
36.392593,34.508511
36.614817,34.622083
36.669704,34.485248
36.52341,34.585447
36.518378,34.553604
36.74069,34.55302
36.159518,34.644096
36.17229,34.698149
36.224316,34.736618
36.299224,34.72969
36.258461,34.669367
36.17417,34.634795
36.264856,34.64057
36.194423,34.67006
36.200675,34.749509
36.225862,34.643656
36.150512,34.658421
36.218318,34.672061
36.119517,34.648746
36.269097,34.689601
36.151962,34.734263
36.255892,34.725774
36.145766,34.686334
36.201854,34.683864
36.166907,34.744004
36.252994,34.713692
36.281431,34.695458
36.21669,34.642616
36.223327,34.702794
36.224551,34.663914
36.204223,34.651597
36.298297,34.668185
36.290653,34.705371
36.197855,34.691757
36.175915,34.674292
36.13748,34.680866
36.163762,34.667115
36.234199,34.689301
36.182591,34.650427
36.195657,34.700315
36.277059,34.722544
36.118279,34.640997
36.279265,34.675322
36.223088,34.714793
36.211426,34.717113
36.251731,34.64043
36.27471,34.738817
36.455853,34.698335
36.366085,34.692838
36.357414,34.680749
36.372575,34.730595
36.433432,34.648045
36.408005,34.685794
36.37263,34.708376
36.419995,34.710618
36.445476,34.681659
36.406318,34.720835
36.38968,34.677636
36.375667,34.745982
36.391609,34.690276
36.386558,34.656471
36.426862,34.640088
36.398699,34.674627
36.37732,34.668925
36.42424,34.730599
36.427548,34.661311
36.393233,34.723734
36.396441,34.651984
36.361147,34.657538
36.444364,34.687417
36.362257,34.68254
36.207175,34.748436
36.241971,34.777358
36.273756,34.771038
36.317083,34.836475
36.22653,34.780306
36.253736,34.797154
36.285134,34.786292
36.312705,34.856751
36.264346,34.75482
36.306296,34.805015
36.248743,34.768571
36.244303,34.772353
36.267331,34.795919
36.318698,34.820637
36.207988,34.771614
36.29766,34.824561
36.259801,34.781748
36.314263,34.793663
36.273893,34.779214
36.338752,34.811648
36.30057,34.760505
36.320983,34.764102
36.333899,34.837764
36.368543,34.785589
36.306765,34.786665
36.33572,34.820031
36.315806,34.743952
36.35461,34.769227
36.300774,34.748561
36.313955,34.778744
36.35071,34.792084
36.343255,34.798238
36.347431,34.830305
36.339933,34.770121
36.330699,34.810661
36.350597,34.820336
36.358083,34.762798
36.693969,34.904326
36.917163,34.947903
36.761977,34.921605
36.888057,34.948813
36.847748,34.957672
36.94485,34.919557
36.877999,34.953445
36.900406,34.956186
36.680955,34.897793
36.928324,34.908913
36.731226,34.924095
36.893572,34.968925
36.94541,34.937726
36.653008,34.870078
36.772114,34.94597
36.648198,34.885371
36.621794,34.900997
36.769513,34.922787
36.916899,34.920633
36.814454,34.956541
36.705198,34.898601
36.790037,34.870484
36.840094,34.923781
36.779728,34.870015
36.671508,34.846796
36.81199,34.861733
36.726684,34.842733
36.691332,34.875001
36.659132,34.848721
36.696628,34.822023
36.694836,34.898695
36.753015,34.877637
36.779551,34.891449
36.705945,34.861872
36.798864,34.910108
36.755935,34.850506
36.732285,34.867392
36.689025,34.856349
38.287689,34.565631
38.569213,34.639931
38.096735,34.014056
38.836625,34.165549
37.809981,34.236554
38.498478,34.467693
38.288191,34.588319
38.022746,34.227154
37.937987,34.50561
38.097827,34.526845
38.188072,34.55794
38.21466,34.562044
38.011873,34.691312
38.397936,35.056708
38.870005,34.883247
38.856408,35.193373
38.84554,35.273621
38.914507,35.088587
38.621295,35.269788
39.567014,34.442052
39.587848,34.630909
38.752584,34.76429
39.760362,34.429885
39.086655,35.081966
37.119743,34.733485
37.067075,34.791501
37.080523,34.816523
37.210932,34.82148
37.011582,34.78987
37.083051,34.749755
37.208019,34.778728
37.195603,34.761306
37.003281,34.696642
37.052057,34.740603
37.047607,34.685281
37.047316,34.723065
37.086417,34.884384
37.10871,34.754355
37.141702,34.804459
37.009649,34.812721
37.224904,34.822666
37.199884,34.884593
37.080262,34.775173
37.170295,34.740635
37.051334,34.771729
37.141003,34.88575
37.198593,34.805396
37.14402,34.861449
37.013283,34.839168
37.131269,34.903317
37.004422,34.752099
37.046821,34.85207
36.983798,34.841771
37.313181,34.933805
37.275548,34.829348
37.295619,34.918069
37.246418,34.824545
37.325575,34.791911
37.212565,34.917216
37.194095,34.914674
37.57625,34.813782
37.317992,34.718917
37.684677,34.831425
37.390723,34.890763
37.364273,34.723882
37.280573,34.705205
37.347902,34.772422
37.377377,34.949232
37.411889,34.892002
37.469241,34.842472
37.357382,34.965625
37.329838,34.923279
37.323778,34.834646
37.355837,34.952207
37.245222,34.758655
37.306991,34.858193
37.249787,34.845172
37.373082,34.876744
37.249019,34.723953
37.305754,34.811772
37.447438,34.902497
37.382292,34.858258
37.267635,34.741056
37.718656,35.069389
37.815707,34.673924
37.27069,34.677031
37.582505,34.736806
37.528963,34.745153
37.463964,34.751493
37.311654,34.765785
37.498309,34.796273
37.409223,34.828285
37.566855,34.848368
37.322856,34.906302
37.528742,34.906359
37.344909,34.916202
37.738974,34.968881
37.308111,34.680614
37.336591,34.704907
37.275794,34.723094
37.392209,34.7312
37.337547,34.746393
37.350201,34.767765
37.556587,34.768553
37.469768,34.771149
37.279021,34.772183
37.384949,34.777266
37.531034,34.778959
37.409481,34.782318
37.380191,34.785332
37.51636,34.790183
37.447009,34.798704
37.464968,34.799108
37.397423,34.809541
37.476947,34.812316
37.448154,34.813318
37.52239,34.817726
37.451669,34.823632
37.481561,34.82469
37.487096,34.83184
37.551168,34.833086
37.405619,34.861303
37.33406,34.897042
37.496806,34.897653
37.358902,34.90177
37.501183,34.907144
37.502276,34.916377
37.25282,34.916455
37.513061,34.934461
37.428369,34.936012
37.466092,34.939581
37.401505,34.946582
37.386004,34.977489
36.861707,35.122096
36.896347,35.178661
36.533794,35.12998
36.825359,35.097464
36.698019,35.17471
36.559804,35.145144
36.903665,35.140832
36.808042,35.122224
36.778871,35.197319
36.843104,35.279061
36.863231,35.043833
36.79906,35.183512
36.562035,35.138147
36.543895,35.054517
36.846706,35.084393
36.830248,34.965996
36.572602,35.04454
36.611571,35.097122
36.688001,35.152374
36.871765,35.265564
36.846181,35.069126
36.79836,35.106081
36.792465,35.031743
36.597343,35.141154
36.859619,35.017432
36.820365,35.026645
36.727409,34.987652
36.854093,34.972099
36.761291,35.133742
36.733045,34.961331
36.746776,35.02062
36.820917,34.984012
36.668445,35.195743
36.744858,35.041173
36.653536,35.124946
36.893765,34.982662
36.779971,35.011355
36.519501,35.166412
36.867407,35.000182
36.58283,35.154412
36.74223,35.077739
36.870189,35.29041
36.893817,35.121527
36.581179,35.065122
36.851194,35.206364
36.589676,35.175344
36.809106,35.216949
36.785392,34.9591
36.690624,35.095528
36.73237,35.197651
36.701712,35.140385
36.7689,34.955143
36.764744,35.048574
36.629747,35.159659
36.698992,35.060396
36.871102,35.239256
36.650817,35.110004
36.847849,35.154753
36.539277,35.1577
36.87661,34.982338
36.860661,34.98589
36.698466,35.186186
36.798084,34.958811
36.843294,34.977134
36.868253,34.986675
36.886501,34.991235
36.895383,35.017986
36.88126,35.02848
36.874919,35.041742
36.861463,35.054373
36.722815,35.108948
36.719217,35.169064
36.695648,35.190127
36.894586,35.353397
36.860777,35.38716
36.691527,35.20856
36.695511,35.316132
36.821897,35.406407
36.914471,35.36699
36.642537,35.277349
36.656812,35.240678
36.856244,35.347682
36.743997,35.286743
36.861617,35.318281
36.71055,35.264093
36.689318,35.373927
36.667578,35.316954
36.755962,35.25489
36.916877,35.309933
36.856316,35.371945
36.683025,35.334567
36.79592,35.358687
36.663317,35.290784
36.80166,35.299042
36.971043,35.353383
36.948552,35.328948
36.832443,35.340092
36.917462,35.347933
36.968105,35.313412
36.792958,35.3357
36.974273,35.321982
36.672324,35.25017
36.758329,35.244572
36.635574,35.290978
36.894015,35.376832
36.622372,34.939088
36.659533,34.920204
36.554866,34.987305
36.527934,35.018583
36.714302,34.948497
36.513389,35.04797
36.45983,34.977001
36.689611,34.984324
36.69332,34.94389
36.459129,34.936171
36.559404,34.911845
36.502396,35.002638
36.558054,34.98478
36.669355,35.009855
36.502928,34.974881
36.471842,35.047683
36.57687,35.026638
36.595931,35.010495
36.536719,34.985508
36.581711,34.951182
36.45297,34.957512
36.643599,34.977969
36.53894,34.972081
36.481712,34.970857
36.560711,34.962596
37.068888,35.284442
37.358934,35.492423
37.052475,35.385775
37.176192,35.495623
37.279805,35.431007
37.108982,35.305917
37.312478,35.404285
37.237454,35.502006
36.959946,35.380057
37.002964,35.340165
37.286954,35.449266
37.236617,35.453067
37.167172,35.333547
37.061592,35.262362
37.106752,35.244592
37.168658,35.441146
37.223792,35.525209
37.185148,35.515991
37.166129,35.318017
37.281308,35.314878
37.233851,35.546607
37.020733,35.260477
37.124684,35.427012
37.023411,35.381843
37.215637,35.483018
37.205392,35.533958
37.222884,35.342559
37.232988,35.471085
37.087966,35.312063
37.25561,35.492236
37.200659,35.367945
37.012004,35.304334
37.297191,35.483551
37.025124,35.370731
37.203049,35.320558
37.026116,35.401868
37.248815,35.378845
37.14314,35.339595
37.362136,35.403047
37.2038,35.489011
37.297315,35.535195
37.274182,35.527774
